3960,36.02.01,3602010,MALINGPING,3602
3961,36.02.21,3602011,WANASALAM,3602
3962,36.02.02,3602020,PANGGARANGAN,3602
3963,36.02.26,3602021,CIHARA,3602
3964,36.02.03,3602030,BAYAH,3602
3965,36.02.20,3602031,CILOGRANG,3602
3966,36.02.19,3602040,CIBEBER,3602
3967,36.02.16,3602050,CIJAKU,3602
3968,36.02.28,3602051,CIGEMLONG,3602
3969,36.02.09,3602060,BANJARSARI,3602
3970,36.02.10,3602070,CILELES,3602
3971,36.02.08,3602080,GUNUNGKENCANA,3602
3972,36.02.07,3602090,BOJONGMANIK,3602
3973,36.02.27,3602091,CIRINTEN,3602
3974,36.02.06,3602100,LEUWIDAMAR,3602
3975,36.02.05,3602110,MUNCANG,3602
3976,36.02.22,3602111,SOBANG,3602
3977,36.02.04,3602120,CIPANAS,3602
3978,36.02.25,3602121,LEBAKGEDONG,3602
3979,36.02.12,3602130,SAJIRA,3602
3980,36.02.11,3602140,CIMARGA,3602
3981,36.02.17,3602150,CIKULUR,3602
3982,36.02.15,3602160,WARUNGGUNUNG,3602
3983,36.02.18,3602170,CIBADAK,3602
3984,36.02.14,3602180,RANGKASBITUNG,3602
3985,36.02.24,3602181,KALANGANYAR,3602
3986,36.02.13,3602190,MAJA,3602
3987,36.02.23,3602191,CURUG BITUNG,3602
3988,36.03.05,3603010,CISOKA,3603
3989,36.03.31,3603011,SOLEAR,3603
3990,36.03.03,3603020,TIGARAKSA,3603
3991,36.03.04,3603021,JAMBE,3603
3992,36.03.18,3603030,CIKUPA,3603
3993,36.03.19,3603040,PANONGAN,3603
3994,36.03.17,3603050,CURUG,3603
3995,36.03.28,3603051,KELAPA DUA,3603
3996,36.03.20,3603060,LEGOK,3603
3997,36.03.22,3603070,PAGEDANGAN,3603
3998,36.03.23,3603081,CISAUK,3603
3999,36.03.12,3603120,PASAR KEMIS,3603
4000,36.03.29,3603121,SINDANG JAYA,3603
4001,36.03.01,3603130,BALARAJA,3603
4002,36.03.02,3603131,JAYANTI,3603
4003,36.03.27,3603132,SUKAMULYA,3603
4004,36.03.06,3603140,KRESEK,3603
4005,36.03.32,3603141,GUNUNG KALER,3603
4006,36.03.07,3603150,KRONJO,3603
4007,36.03.33,3603151,MEKAR BARU,3603
4008,36.03.08,3603160,MAUK,3603
4009,36.03.09,3603161,KEMIRI,3603
4010,36.03.10,3603162,SUKADIRI,3603
4011,36.03.11,3603170,RAJEG,3603
4012,36.03.16,3603180,SEPATAN,3603
4013,36.03.30,3603181,SEPATAN TIMUR,3603
4014,36.03.15,3603190,PAKUHAJI,3603
4015,36.03.13,3603200,TELUKNAGA,3603
4016,36.03.14,3603210,KOSAMBI,3603
4017,36.04.31,3604010,CINANGKA,3604
4018,36.04.29,3604020,PADARINCANG,3604
4019,36.04.27,3604030,CIOMAS,3604
4020,36.04.28,3604040,PABUARAN,3604
4021,36.04.33,3604041,GUNUNG SARI,3604
4022,36.04.22,3604050,BAROS,3604
4023,36.04.19,3604060,PETIR,3604
4024,36.04.20,3604061,TUNJUNG TEJA,3604
4025,36.04.23,3604080,CIKEUSAL,3604
4026,36.04.24,3604090,PAMARAYAN,3604
4027,36.04.34,3604091,BANDUNG,3604
4028,36.04.26,3604100,JAWILAN,3604
4029,36.04.25,3604110,KOPO,3604
4030,36.04.15,3604120,CIKANDE,3604
4031,36.04.16,3604121,KIBIN,3604
4032,36.04.11,3604130,KRAGILAN,3604
4033,36.04.06,3604180,WARINGINKURUNG,3604
4034,36.04.32,3604190,MANCAK,3604
4035,36.04.30,3604200,ANYAR,3604
4036,36.04.07,3604210,BOJONEGARA,3604
4037,36.04.08,3604211,PULO AMPEL,3604
4038,36.04.05,3604220,KRAMATWATU,3604
4039,36.04.09,3604240,CIRUAS,3604
4040,36.04.12,3604250,PONTANG,3604
4041,36.04.35,3604251,LEBAK WANGI,3604
4042,36.04.17,3604260,CARENANG,3604
4043,36.04.18,3604261,BINUANG,3604
4044,36.04.13,3604270,TIRTAYASA,3604
4045,36.04.14,3604271,TANARA,3604
4046,36.71.06,3671010,CILEDUG,3671
4047,36.71.13,3671011,LARANGAN,3671
4048,36.71.12,3671012,KARANG TENGAH,3671
4049,36.71.05,3671020,CIPONDOH,3671
4050,36.71.11,3671021,PINANG,3671
4051,36.71.01,3671030,TANGERANG,3671
4052,36.71.07,3671031,KARAWACI,3671
4053,36.71.02,3671040,JATIUWUNG,3671
4054,36.71.09,3671041,CIBODAS,3671
4055,36.71.08,3671042,PERIUK,3671
4056,36.71.03,3671050,BATUCEPER,3671
4057,36.71.10,3671051,NEGLASARI,3671
4058,36.71.04,3671060,BENDA,3671
4059,36.72.04,3672010,CIWANDAN,3672
4060,36.72.08,3672011,CITANGKIL,3672
4061,36.72.03,3672020,PULOMERAK,3672
4062,36.72.07,3672021,PURWAKARTA,3672
4063,36.72.06,3672022,GEROGOL,3672
4064,36.72.02,3672030,CILEGON,3672
4065,36.72.05,3672031,JOMBANG,3672
4066,36.72.01,3672040,CIBEBER,3672
4067,36.73.04,3673010,CURUG,3673
4068,36.73.03,3673020,WALANTAKA,3673
4069,36.73.05,3673030,CIPOCOK JAYA,3673
4070,36.73.01,3673040,SERANG,3673
4071,36.73.06,3673050,TAKTAKAN,3673
4072,36.73.02,3673060,KASEMEN,3673
4073,36.74.07,3674010,SETU,3674
4074,36.74.01,3674020,SERPONG,3674
4075,36.74.06,3674030,PAMULANG,3674
4076,36.74.04,3674040,CIPUTAT,3674
4077,36.74.05,3674050,CIPUTAT TIMUR,3674
4078,36.74.03,3674060,PONDOK AREN,3674
4079,36.74.02,3674070,SERPONG UTARA,3674
4080,51.01.04,5101010,MELAYA,5101
4081,51.01.01,5101020,NEGARA,5101
4082,51.01.05,5101021,JEMBRANA,5101
4083,51.01.02,5101030,MENDOYO,5101
4084,51.01.03,5101040,PEKUTATAN,5101
4085,51.02.01,5102010,SELEMADEG,5102
4086,51.02.02,5102011,SALAMADEG TIMUR,5102
4087,51.02.03,5102012,SALEMADEG BARAT,5102
4088,51.02.04,5102020,KERAMBITAN,5102
4089,51.02.05,5102030,TABANAN,5102
4090,51.02.06,5102040,KEDIRI,5102
4091,51.02.07,5102050,MARGA,5102
4092,51.02.09,5102060,BATURITI,5102
4093,51.02.08,5102070,PENEBEL,5102
4094,51.02.10,5102080,PUPUAN,5102
4095,51.03.05,5103010,KUTA SELATAN,5103
4096,51.03.01,5103020,KUTA,5103
4097,51.03.06,5103030,KUTA UTARA,5103
4098,51.03.02,5103040,MENGWI,5103
4099,51.03.03,5103050,ABIANSEMAL,5103
4100,51.03.04,5103060,PETANG,5103
4101,51.04.01,5104010,SUKAWATI,5104
4102,51.04.02,5104020,BLAHBATUH,5104
4103,51.04.03,5104030,GIANYAR,5104
4104,51.04.04,5104040,TAMPAKSIRING,5104
4105,51.04.05,5104050,UBUD,5104
4106,51.04.06,5104060,TEGALLALANG,5104
4107,51.04.07,5104070,PAYANGAN,5104
4108,51.05.01,5105010,NUSA PENIDA,5105
4109,51.05.02,5105020,BANJARANGKAN,5105
4110,51.05.03,5105030,KLUNGKUNG,5105
4111,51.05.04,5105040,DAWAN,5105
4112,51.06.01,5106010,SUSUT,5106
4113,51.06.02,5106020,BANGLI,5106
4114,51.06.03,5106030,TEMBUKU,5106
4115,51.06.04,5106040,KINTAMANI,5106
4116,51.07.01,5107010,RENDANG,5107
4117,51.07.02,5107020,SIDEMEN,5107
4118,51.07.03,5107030,MANGGIS,5107
4119,51.07.04,5107040,KARANGASEM,5107
4120,51.07.05,5107050,ABANG,5107
4121,51.07.06,5107060,BEBANDEM,5107
4122,51.07.07,5107070,SELAT,5107
4123,51.07.08,5107080,KUBU,5107
4124,51.08.01,5108010,GEROKGAK,5108
4125,51.08.02,5108020,SERIRIT,5108
4126,51.08.03,5108030,BUSUNG BIU,5108
4127,51.08.04,5108040,BANJAR,5108
4128,51.08.05,5108050,SUKASADA,5108
4129,51.08.06,5108060,BULELENG,5108
4130,51.08.07,5108070,SAWAN,5108
4131,51.08.08,5108080,KUBUTAMBAHAN,5108
4132,51.08.09,5108090,TEJAKULA,5108
4133,51.71.01,5171010,DENPASAR SELATAN,5171
4134,51.71.02,5171020,DENPASAR TIMUR,5171
4135,51.71.03,5171030,DENPASAR BARAT,5171
4136,51.71.04,5171031,DENPASAR UTARA,5171
4137,52.01.07,5201010,SEKOTONG,5201
4138,52.01.13,5201011,LEMBAR,5201
4139,52.01.01,5201020,GERUNG,5201
4140,52.01.08,5201030,LABUAPI,5201
4141,52.01.02,5201040,KEDIRI,5201
4142,52.01.15,5201041,KURIPAN,5201
4143,52.01.03,5201050,NARMADA,5201
4144,52.01.12,5201051,LINGSAR,5201
4145,52.01.09,5201060,GUNUNGSARI,5201
4146,52.01.14,5201061,BATU LAYAR,5201
4147,52.02.05,5202010,PRAYA BARAT,5202
4148,52.02.11,5202011,PRAYA BARAT DAYA,5202
4149,52.02.04,5202020,PUJUT,5202
4150,52.02.06,5202030,PRAYA TIMUR,5202
4151,52.02.07,5202040,JANAPRIA,5202
4152,52.02.09,5202050,KOPANG,5202
4153,52.02.01,5202060,PRAYA,5202
4154,52.02.10,5202061,PRAYA TENGAH,5202
4155,52.02.02,5202070,JONGGAT,5202
4156,52.02.08,5202080,PRINGGARATA,5202
4157,52.02.03,5202090,BATUKLIANG,5202
4158,52.02.12,5202091,BATUKLIANG UTARA,5202
4159,52.03.01,5203010,KERUAK,5203
4160,52.03.20,5203011,JEROWARU,5203
4161,52.03.02,5203020,SAKRA,5203
4162,52.03.19,5203021,SAKRA BARAT,5203
4163,52.03.18,5203022,SAKRA TIMUR,5203
4164,52.03.03,5203030,TERARA,5203
4165,52.03.11,5203031,MONTONG GADING,5203
4166,52.03.04,5203040,SIKUR,5203
4167,52.03.05,5203050,MASBAGIK,5203
4168,52.03.12,5203051,PRINGGASELA,5203
4169,52.03.06,5203060,SUKAMULIA,5203
4170,52.03.13,5203061,SURALAGA,5203
4171,52.03.07,5203070,SELONG,5203
4172,52.03.17,5203071,LABUHAN HAJI,5203
4173,52.03.08,5203080,PRINGGABAYA,5203
4174,52.03.16,5203081,SUWELA,5203
4175,52.03.09,5203090,AIKMEL,5203
4176,52.03.14,5203091,WANASABA,5203
4177,52.03.15,5203092,SEMBALUN,5203
4178,52.03.10,5203100,SAMBELIA,5203
4179,52.04.02,5204020,LUNYUK,5204
4180,52.04.28,5204021,ORONG TELU,5204
4181,52.04.05,5204050,ALAS,5204
4182,52.04.17,5204051,ALAS BARAT,5204
4183,52.04.20,5204052,BUER,5204
4184,52.04.06,5204061,UTAN,5204
4185,52.04.21,5204062,RHEE,5204
4186,52.04.07,5204070,BATU LANTEH,5204
4187,52.04.08,5204080,SUMBAWA,5204
4188,52.04.18,5204081,LABUHAN BADAS,5204
4189,52.04.22,5204082,UNTER IWES,5204
4190,52.04.09,5204090,MOYO HILIR,5204
4191,52.04.23,5204091,MOYO UTARA,5204
4192,52.04.10,5204100,MOYO HULU,5204
4193,52.04.11,5204110,ROPANG,5204
4194,52.04.27,5204111,LENANGGUAR,5204
4195,52.04.29,5204112,LANTUNG,5204
4196,52.04.12,5204121,LAPE,5204
4197,52.04.26,5204122,LOPOK,5204
4198,52.04.13,5204130,PLAMPANG,5204
4199,52.04.19,5204131,LABANGKA,5204
4200,52.04.24,5204132,MARONGE,5204
4201,52.04.14,5204140,EMPANG,5204
4202,52.04.25,5204141,TARANO,5204
4203,52.05.03,5205010,HU'U,5205
4204,52.05.08,5205011,PAJO,5205
4205,52.05.01,5205020,DOMPU,5205
4206,52.05.05,5205030,WOJA,5205
4207,52.05.04,5205040,KILO,5205
4208,52.05.02,5205050,KEMPO,5205
4209,52.05.07,5205051,MANGGALEWA,5205
4210,52.05.06,5205060,PEKAT,5205
4211,52.06.01,5206010,MONTA,5206
4212,52.06.16,5206011,PARADO,5206
4213,52.06.02,5206020,BOLO,5206
4214,52.06.13,5206021,MADAPANGGA,5206
4215,52.06.03,5206030,WOHA,5206
4216,52.06.04,5206040,BELO,5206
4217,52.06.18,5206041,PALIBELO,5206
4218,52.06.05,5206050,WAWO,5206
4219,52.06.11,5206051,LANGGUDU,5206
4220,52.06.17,5206052,LAMBITU,5206
4221,52.06.06,5206060,SAPE,5206
4222,52.06.12,5206061,LAMBU,5206
4223,52.06.07,5206070,WERA,5206
4224,52.06.10,5206071,AMBALAWI,5206
4225,52.06.08,5206080,DONGGO,5206
4226,52.06.15,5206081,SOROMANDI,5206
4227,52.06.09,5206090,SANGGAR,5206
4228,52.06.14,5206091,TAMBORA,5206
4229,52.07.04,5207010,SEKONGKANG,5207
4230,52.07.01,5207020,JEREWEH,5207
4231,52.07.08,5207021,MALUK,5207
4232,52.07.02,5207030,TALIWANG,5207
4233,52.07.07,5207031,BRANG ENE,5207
4234,52.07.05,5207040,BRANG REA,5207
4235,52.07.03,5207050,SETELUK,5207
4236,52.07.06,5207051,POTO TANO,5207
4237,52.08.05,5208010,PEMENANG,5208
4238,52.08.01,5208020,TANJUNG,5208
4239,52.08.02,5208030,GANGGA,5208
4240,52.08.03,5208040,KAYANGAN,5208
4241,52.08.04,5208050,BAYAN,5208
4242,52.71.01,5271010,AMPENAN,5271
4243,52.71.04,5271011,SEKARBELA,5271
4244,52.71.02,5271020,MATARAM,5271
4245,52.71.05,5271021,SELAPRANG,5271
4246,52.71.03,5271030,CAKRANEGARA,5271
4247,52.71.06,5271031,SANDUBAYA,5271
4248,52.72.01,5272010,RASANAE BARAT,5272
4249,52.72.05,5272011,MPUNDA,5272
4250,52.72.02,5272020,RASANAE TIMUR,5272
4251,52.72.04,5272021,RABA,5272
4252,52.72.03,5272030,ASAKOTA,5272
4253,53.12.12,5301021,LAMBOYA,5312
4254,53.12.11,5301022,WANOKAKA,5312
4255,53.12.18,5301023,LABOYA BARAT,5312
4256,53.12.10,5301050,LOLI,5312
4257,53.12.15,5301060,KOTA WAIKABUBAK,5312
4258,53.12.04,5301072,TANA RIGHU,5312
4259,53.11.03,5302010,LEWA,5311
4260,53.11.04,5302011,NGGAHA ORI ANGU,5311
4261,53.11.18,5302012,LEWA TIDAHU,5311
4262,53.11.19,5302013,KATALA HAMU LINGU,5311
4263,53.11.05,5302020,TABUNDUNG,5311
4264,53.11.06,5302021,PINU PAHAR,5311
4265,53.11.12,5302030,PABERIWAI,5311
4266,53.11.13,5302031,KARERA,5311
4267,53.11.15,5302032,MATAWAI LA PAWU,5311
4268,53.11.14,5302033,KAHAUNGU ETI,5311
4269,53.11.22,5302034,MAHU,5311
4270,53.11.21,5302035,NGADU NGALA,5311
4271,53.11.10,5302040,PAHUNGA LODU,5311
4272,53.11.11,5302041,WULLA WAIJELU,5311
4273,53.11.09,5302051,RINDI,5311
4274,53.11.08,5302052,UMALULU,5311
4275,53.11.07,5302060,PANDAWAI,5311
4276,53.11.17,5302061,KAMBATA MAPAMBUHANG,5311
4277,53.11.01,5302070,KOTA WAINGAPU,5311
4278,53.11.16,5302071,KAMBERA,5311
4279,53.11.02,5302080,HAHARU,5311
4280,53.11.20,5302081,KANATANG,5311
4281,53.01.04,5303100,SEMAU,5301
4282,53.01.23,5303101,SEMAU SELATAN,5301
4283,53.01.05,5303110,KUPANG BARAT,5301
4284,53.01.16,5303111,NEKAMESE,5301
4285,53.01.08,5303120,KUPANG TENGAH,5301
4286,53.01.24,5303121,TAEBENU,5301
4287,53.01.09,5303130,AMARASI,5301
4288,53.01.17,5303131,AMARASI BARAT,5301
4289,53.01.18,5303132,AMARASI SELATAN,5301
4290,53.01.19,5303133,AMARASI TIMUR,5301
4291,53.01.06,5303140,KUPANG TIMUR,5301
4292,53.01.20,5303141,AMABI OEFETO TIMUR,5301
4293,53.01.25,5303142,AMABI OEFETO,5301
4294,53.01.07,5303150,SULAMU,5301
4295,53.01.10,5303160,FATULEU,5301
4296,53.01.28,5303161,FATULEU TENGAH,5301
4297,53.01.27,5303162,FATULEU BARAT,5301
4298,53.01.11,5303170,TAKARI,5301
4299,53.01.12,5303180,AMFOANG SELATAN,5301
4300,53.01.21,5303181,AMFOANG BARAT DAYA,5301
4301,53.01.30,5303182,AMFOANG TENGAH,5301
4302,53.01.13,5303190,AMFOANG UTARA,5301
4303,53.01.22,5303191,AMFOANG BARAT LAUT,5301
4304,53.01.26,5303192,AMFOANG TIMUR,5301
4305,53.02.03,5304010,MOLLO UTARA,5302
4306,53.02.12,5304011,FATUMNASI,5302
4307,53.02.31,5304012,TOBU,5302
4308,53.02.32,5304013,NUNBENA,5302
4309,53.02.02,5304020,MOLLO SELATAN,5302
4310,53.02.13,5304021,POLEN,5302
4311,53.02.22,5304022,MOLLO BARAT,5302
4312,53.02.30,5304023,MOLLO TENGAH,5302
4313,53.02.01,5304030,KOTA SOE,5302
4314,53.02.07,5304040,AMANUBAN BARAT,5302
4315,53.02.14,5304041,BATU PUTIH,5302
4316,53.02.27,5304042,KUATNANA,5302
4317,53.02.06,5304050,AMANUBAN SELATAN,5302
4318,53.02.26,5304051,NOEBEBA,5302
4319,53.02.11,5304060,KUANFATU,5302
4320,53.02.21,5304061,KUALIN,5302
4321,53.02.05,5304070,AMANUBAN TENGAH,5302
4322,53.02.19,5304071,KOLBANO,5302
4323,53.02.18,5304072,OENINO,5302
4324,53.02.04,5304080,AMANUBAN TIMUR,5302
4325,53.02.28,5304081,FAUTMOLO,5302
4326,53.02.29,5304082,FATUKOPA,5302
4327,53.02.10,5304090,KI'E,5302
4328,53.02.20,5304091,KOT OLIN,5302
4329,53.02.08,5304100,AMANATUN SELATAN,5302
4330,53.02.15,5304101,BOKING,5302
4331,53.02.17,5304102,NUNKOLO,5302
4332,53.02.24,5304103,NOEBANA,5302
4333,53.02.25,5304104,SANTIAN,5302
4334,53.02.09,5304110,AMANATUN UTARA,5302
4335,53.02.16,5304111,TOIANAS,5302
4336,53.02.23,5304112,KOK BAUN,5302
4337,53.03.02,5305010,MIOMAFO BARAT,5303
4338,53.03.11,5305011,MIOMAFFO TENGAH,5303
4339,53.03.12,5305012,MUSI,5303
4340,53.03.13,5305013,MUTIS,5303
4341,53.03.01,5305020,MIOMAFO TIMUR,5303
4342,53.03.04,5305021,NOEMUTI,5303
4343,53.03.14,5305022,BIKOMI SELATAN,5303
4344,53.03.15,5305023,BIKOMI TENGAH,5303
4345,53.03.16,5305024,BIKOMI NILULAT,5303
4346,53.03.17,5305025,BIKOMI UTARA,5303
4347,53.03.18,5305026,NAIBENU,5303
4348,53.03.10,5305027,NOEMUTI TIMUR,5303
4349,53.03.05,5305030,KOTA KEFAMENANU,5303
4350,53.03.08,5305040,INSANA,5303
4351,53.03.09,5305041,INSANA UTARA,5303
4352,53.03.20,5305042,INSANA BARAT,5303
4353,53.03.21,5305043,INSANA TENGAH,5303
4354,53.03.19,5305044,INSANA FAFINESU,5303
4355,53.03.03,5305050,BIBOKI SELATAN,5303
4356,53.03.22,5305051,BIBOKI TAN PAH,5303
4357,53.03.23,5305052,BIBOKI MOENLEU,5303
4358,53.03.06,5305060,BIBOKI UTARA,5303
4359,53.03.07,5305061,BIBOKI ANLEU,5303
4360,53.03.24,5305062,BIBOKI FEOTLEU,5303
4361,53.04.13,5306032,RAIMANUK,5304
4362,53.04.04,5306050,TASIFETO BARAT,5304
4363,53.04.05,5306051,KAKULUK MESAK,5304
4364,53.04.23,5306052,NANAET DUABESI,5304
4365,53.04.12,5306060,KOTA ATAMBUA,5304
4366,53.04.21,5306061,ATAMBUA BARAT,5304
4367,53.04.22,5306062,ATAMBUA SELATAN,5304
4368,53.04.02,5306070,TASIFETOTIMUR,5304
4369,53.04.03,5306071,RAIHAT,5304
4370,53.04.17,5306072,LASIOLAT,5304
4371,53.04.01,5306080,LAMAKNEN,5304
4372,53.04.18,5306081,LAMAKNEN SELATAN,5304
4373,53.05.06,5307010,PANTAR,5305
4374,53.05.09,5307011,PANTAR BARAT,5305
4375,53.05.14,5307012,PANTAR TIMUR,5305
4376,53.05.17,5307013,PANTAR BARU LAUT,5305
4377,53.05.16,5307014,PANTAR TENGAH,5305
4378,53.05.03,5307020,ALOR BARAT DAYA,5305
4379,53.05.12,5307021,MATARU,5305
4380,53.05.04,5307030,ALOR SELATAN,5305
4381,53.05.05,5307040,ALOR TIMUR,5305
4382,53.05.08,5307041,ALOR TIMUR LAUT,5305
4383,53.05.13,5307042,PUREMAN,5305
4384,53.05.01,5307050,TELUK MUTIARA,5305
4385,53.05.10,5307051,KABOLA,5305
4386,53.05.02,5307060,ALOR BARAT LAUT,5305
4387,53.05.07,5307061,ALOR TENGAH UTARA,5305
4388,53.05.11,5307062,PULAU PURA,5305
4389,53.05.15,5307063,LEMBUR,5305
4390,53.13.01,5308010,NAGA WUTUNG,5313
4391,53.13.08,5308011,WULANDONI,5313
4392,53.13.02,5308020,ATADEI,5313
4393,53.13.03,5308030,ILE APE,5313
4394,53.13.09,5308031,ILE APE TIMUR,5313
4395,53.13.04,5308040,LEBATUKAN,5313
4396,53.13.05,5308050,NUBATUKAN,5313
4397,53.13.06,5308060,OMESURI,5313
4398,53.13.07,5308070,BUYASURI,5313
4399,53.06.01,5309010,WULANGGITANG,5306
4400,53.06.02,5309011,TITEHENA,5306
4401,53.06.16,5309012,ILE BURA,5306
4402,53.06.05,5309020,TANJUNG BUNGA,5306
4403,53.06.15,5309021,LEWOLEMA,5306
4404,53.06.03,5309030,LARANTUKA,5306
4405,53.06.04,5309031,ILE MANDIRI,5306
4406,53.06.14,5309032,DEMON PAGONG,5306
4407,53.06.06,5309040,SOLOR BARAT,5306
4408,53.06.19,5309041,SOLOR SELATAN,5306
4409,53.06.07,5309050,SOLOR TIMUR,5306
4410,53.06.08,5309060,ADONARA BARAT,5306
4411,53.06.09,5309061,WOTAN ULUMANDO,5306
4412,53.06.18,5309062,ADONARA TENGAH,5306
4413,53.06.10,5309070,ADONARA TIMUR,5306
4414,53.06.13,5309071,ILE BOLENG,5306
4415,53.06.12,5309072,WITIHAMA,5306
4416,53.06.11,5309073,KELUBAGOLIT,5306
4417,53.06.17,5309074,ADONARA,5306
4418,53.07.01,5310010,PAGA,5307
4419,53.07.02,5310011,MEGO,5307
4420,53.07.17,5310012,TANA WAWO,5307
4421,53.07.03,5310020,LELA,5307
4422,53.07.11,5310030,BOLA,5307
4423,53.07.20,5310031,DORENG,5307
4424,53.07.21,5310032,MAPITARA,5307
4425,53.07.08,5310040,TALIBURA,5307
4426,53.07.09,5310041,WAIGETE,5307
4427,53.07.13,5310042,WAIBLAMA,5307
4428,53.07.10,5310050,KEWAPANTE,5307
4429,53.07.18,5310051,HEWOKLOANG,5307
4430,53.07.19,5310052,KANGAE,5307
4431,53.07.06,5310061,PALUE,5307
4432,53.07.16,5310062,KOTING,5307
4433,53.07.07,5310063,NELLE,5307
4434,53.07.04,5310070,NITA,5307
4435,53.07.12,5310071,MAGEPANDA,5307
4436,53.07.05,5310080,ALOK,5307
4437,53.07.14,5310081,ALOK BARAT,5307
4438,53.07.15,5310082,ALOK TIMUR,5307
4439,53.08.01,5311010,NANGAPANDA,5308
4440,53.08.02,5311011,PULAU ENDE,5308
4441,53.08.11,5311012,MAUKARO,5308
4442,53.08.03,5311020,ENDE,5308
4443,53.08.04,5311030,ENDE SELATAN,5308
4444,53.08.20,5311031,ENDE TIMUR,5308
4445,53.08.19,5311032,ENDE TENGAH,5308
4446,53.08.18,5311033,ENDE UTARA,5308
4447,53.08.05,5311040,NDONA,5308
4448,53.08.16,5311041,NDONA TIMUR,5308
4449,53.08.08,5311050,WOLOWARU,5308
4450,53.08.09,5311051,WOLOJITA,5308
4451,53.08.12,5311052,LIO TIMUR,5308
4452,53.08.14,5311053,KELIMUTU,5308
4453,53.08.17,5311054,NDORI,5308
4454,53.08.10,5311060,MAUROLE,5308
4455,53.08.13,5311061,KOTA BARU,5308
4456,53.08.15,5311062,DETUKELI,5308
4457,53.08.21,5311063,LEPEMBUSU KELISOKE,5308
4458,53.08.06,5311070,DETUSOKO,5308
4459,53.08.07,5311071,WEWARIA,5308
4460,53.09.01,5312010,AIMERE,5309
4461,53.09.12,5312011,JEREBUU,5309
4462,53.09.20,5312012,INERIE,5309
4463,53.09.06,5312020,BAJAWA,5309
4464,53.09.02,5312030,GOLEWA,5309
4465,53.09.18,5312031,GOLEWA SELATAN,5309
4466,53.09.19,5312032,GOLEWA BARAT,5309
4467,53.09.15,5312070,BAJAWA UTARA,5309
4468,53.09.07,5312071,SOA,5309
4469,53.09.09,5312080,RIUNG,5309
4470,53.09.14,5312081,RIUNG BARAT,5309
4471,53.09.16,5312082,WOLOMEZE,5309
4472,53.10.05,5313040,SATAR MESE,5310
4473,53.10.13,5313041,SATAR MESE BARAT,5310
4474,53.10.18,5313042,SATAR MESE UTARA,5310
4475,53.10.12,5313110,LANGKE REMBONG,5310
4476,53.10.03,5313120,RUTENG,5310
4477,53.10.01,5313121,WAE RII,5310
4478,53.10.15,5313122,LELAK,5310
4479,53.10.14,5313123,RAHONG UTARA,5310
4480,53.10.06,5313130,CIBAL,5310
4481,53.10.17,5313131,CIBAL BARAT,5310
4482,53.10.11,5313140,REOK,5310
4483,53.10.16,5313141,REOK BARAT,5310
4484,53.14.01,5314010,ROTE BARAT DAYA,5314
4485,53.14.02,5314020,ROTE BARAT LAUT,5314
4486,53.14.03,5314030,LOBALAIN,5314
4487,53.14.04,5314040,ROTE TENGAH,5314
4488,53.14.08,5314041,ROTE  SELATAN,5314
4489,53.14.05,5314050,PANTAI BARU,5314
4490,53.14.06,5314060,ROTE TIMUR,5314
4491,53.14.10,5314061,LANDU LEKO,5314
4492,53.14.07,5314070,ROTE BARAT,5314
4493,53.14.09,5314071,NDAO NUSE,5314
4494,53.15.05,5315010,KOMODO,5315
4495,53.15.06,5315011,BOLENG,5315
4496,53.15.04,5315020,SANO NGGOANG,5315
4497,53.15.10,5315021,MBELILING,5315
4498,53.15.03,5315030,LEMBOR,5315
4499,53.15.07,5315031,WELAK,5315
4500,53.15.09,5315032,LEMBOR SELATAN,5315
4501,53.15.02,5315040,KUWUS,5315
4502,53.15.12,5315040,KUWUS BARAT,5315
4503,53.15.08,5315041,NDOSO,5315
4504,53.15.11,5315050,PACAR,5315
4505,53.15.01,5315050,MACANG PACAR,5315
4506,53.17.01,5316010,KATIKU TANA,5317
4507,53.17.05,5316011,KATIKU TANA SELATAN,5317
4508,53.17.02,5316020,UMBU RATU NGGAY BARAT,5317
4509,53.17.04,5316030,UMBU RATU NGGAY,5317
4510,53.17.03,5316040,MAMBORO,5317
4511,53.18.06,5317010,KODI BANGEDO,5318
4512,53.18.11,5317011,KODI BALAGHAR,5318
4513,53.18.07,5317020,KODI,5318
4514,53.18.08,5317030,KODI UTARA,5318
4515,53.18.05,5317040,WEWEWA SELATAN,5318
4516,53.18.04,5317050,WEWEWA BARAT,5318
4517,53.18.03,5317060,WEWEWA TIMUR,5318
4518,53.18.10,5317061,WEWEWA TENGAH,5318
4519,53.18.02,5317070,WEWEWA UTARA,5318
4520,53.18.01,5317080,LOURA,5318
4521,53.18.09,5317081,KOTA TAMBOLAKA,5318
4522,53.16.04,5318010,MAUPONGGO,5316
4523,53.16.06,5318020,KEO TENGAH,5316
4524,53.16.02,5318030,NANGARORO,5316
4525,53.16.03,5318040,BOAWAE,5316
4526,53.16.07,5318050,AESESA SELATAN,5316
4527,53.16.01,5318060,AESESA,5316
4528,53.16.05,5318070,WOLOWAE,5316
4529,53.19.01,5319010,BORONG,5319
4530,53.19.07,5319011,RANA MESE,5319
4531,53.19.06,5319020,KOTA KOMBA,5319
4532,53.19.05,5319030,ELAR,5319
4533,53.19.09,5319031,ELAR SELATAN,5319
4534,53.19.04,5319040,SAMBI RAMPAS,5319
4535,53.19.02,5319050,POCO RANAKA,5319
